device,event,n_student_params,run_name,teacher_cache_dir,teacher_cache_load_workers,teacher_cache_mode,teacher_cache_prefetch,run,loss_type,optimizer,beta,grad_norm,loss,lr,seconds,step,tokens_seen,train_loss_hard_teacher_margin,update_norm,ce_grad_signal_norm_beta,centered_logit_mse,distill_eval_loss,hard_teacher_margin,hard_teacher_xent,hard_xent,kernel_effective_rank,kernel_overlap_initial,kernel_overlap_teacher_target,kl_beta_prime_1,log_softmax_mse,logit_mse,student_effective_support_beta,student_entropy_beta,student_entropy_beta_prime_1,student_fisher_trace_beta,student_fisher_trace_beta_prime_1,student_teacher_argmax_acc,student_top1_conf_beta,student_true_acc,teacher_effective_support_beta,teacher_entropy_beta,teacher_entropy_beta_prime_1,teacher_fisher_trace_beta,teacher_margin,teacher_top1_conf_beta,teacher_true_acc,xent_beta_prime_1,path,train_kl_beta,train_loss_temp_xent,train_loss_temp_xent_unscaled,distill_eval_loss_unscaled,kl_beta,train_loss_centered_logit_mse,train_loss_raw_logit_mse,beta_label,condition
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.4766427394314386,6.087708473205566,0.00044424836661717315,1780.9430131912231,2920.0,5982208.0,,0.4928688981206867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9269866943359375,6.087708473205566,6.087708473205566,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.899165762297695,6.691568374633789,0.00044144622293718137,1787.6054289340973,2930.0,6002688.0,,0.5048461818967387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.376333713531494,6.691568374633789,6.691568374633789,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.6029057357170738,6.055478572845459,0.00043864854147778864,1794.6133487224579,2940.0,6023168.0,,0.4804658782133016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9738385677337646,6.055478572845459,6.055478572845459,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.6354580094532895,6.311049461364746,0.00043585543724072173,1799.5505170822144,2950.0,6043648.0,,0.49356452879555174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1703319549560547,6.311049461364746,6.311049461364746,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5297018771799125,6.249763488769531,0.0004330670250395563,1806.549281835556,2960.0,6064128.0,,0.4927368554588086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.190343141555786,6.249763488769531,6.249763488769531,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.6382800206768244,6.294624328613281,0.00043028341949499625,1811.9778985977173,2970.0,6084608.0,,0.4942341914848816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1544060707092285,6.294624328613281,6.294624328613281,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.6250366052517824,6.328387260437012,0.0004275047350301631,1818.984380722046,2980.0,6105088.0,,0.48827112506635895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.041959762573242,6.328387260437012,6.328387260437012,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5426458497563817,6.26392936706543,0.0004247310858658916,1825.1612918376923,2990.0,6125568.0,,0.4889195103322383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.117687702178955,6.26392936706543,6.26392936706543,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5297693460419337,6.366329193115234,0.00042196258601603546,1831.2497401237488,3000.0,6146048.0,,0.48553230326953034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.127882957458496,6.366329193115234,6.366329193115234,,,,,1.0,xent beta=1.0 adamw
,eval,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,,,,1831.2520785331726,3000.0,,,,0.27257853746414185,10679.90625,6.218836784362793,1.9944510459899902,4.620677947998047,5.729010581970215,6.694159984588623,0.9270040349357416,0.39750783413702107,2.105672597885132,10844.3916015625,2437124.0,1115.44921875,6.452337265014648,6.452337265014648,0.9638915061950684,0.9638915061950684,0.2080078125,0.11339151859283447,0.1767578125,215.62985229492188,4.11316442489624,4.11316442489624,0.8355464935302734,1.2421875,0.19242222607135773,0.14453125,6.218836784362793,,,,,6.218836784362793,2.105672597885132,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.576442098297534,5.995863914489746,0.00041919934928277993,1836.425312280655,3010.0,6166528.0,,0.4693441289251907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0352821350097656,5.995863914489746,5.995863914489746,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,1.2428318129118416,6.94012451171875,0.0004164414892519642,1841.560097694397,3020.0,6187008.0,,0.508280676090471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48393177986145,6.94012451171875,6.94012451171875,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.7048766105001594,5.982397079467773,0.00041368911928841255,1848.2632067203522,3030.0,6207488.0,,0.4997590578149369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8855867385864258,5.982397079467773,5.982397079467773,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.6239217277017285,6.039691925048828,0.0004109423525312738,1853.9224381446838,3040.0,6227968.0,,0.5017215437081921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0724761486053467,6.039691925048828,6.039691925048828,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5560534249720626,6.308999538421631,0.0004082013018893708,1860.8247933387756,3050.0,6248448.0,,0.5165188171453375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.143672227859497,6.308999538421631,6.308999538421631,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.511379245338541,5.937075138092041,0.0004054660800365595,1869.7022352218628,3060.0,6268928.0,,0.48036893836637795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9608170986175537,5.937075138092041,5.937075138092041,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5496797222517601,6.338756561279297,0.0004027367994070974,1878.030436515808,3070.0,6289408.0,,0.5010849545348255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1534922122955322,6.338756561279297,6.338756561279297,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5720878584893144,6.024263381958008,0.0004000135721910213,1883.8049130439758,3080.0,6309888.0,,0.462515364559539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9813109636306763,6.024263381958008,6.024263381958008,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.529471535006287,6.06296968460083,0.00039729651032953563,1889.8063588142395,3090.0,6330368.0,,0.44153424431961397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.031583786010742,6.06296968460083,6.06296968460083,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5507850527844896,6.615678787231445,0.0003945857255104116,1896.1375455856323,3100.0,6350848.0,,0.4539868948116186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9899580478668213,6.615678787231445,6.615678787231445,,,,,1.0,xent beta=1.0 adamw
,eval,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,,,,1896.1396656036377,3100.0,,,,0.2722491919994354,10676.82421875,6.191470146179199,1.9821820259094238,4.507686614990234,5.69557523727417,,,,2.078305959701538,10839.7568359375,2437448.0,1041.7120361328125,6.343620777130127,6.343620777130127,0.9554146528244019,0.9554146528244019,0.2119140625,0.12818561494350433,0.177734375,215.62985229492188,4.11316442489624,4.11316442489624,0.8355464935302734,1.2421875,0.19242222607135773,0.14453125,6.191470146179199,,,,,6.191470146179199,2.078305959701538,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5226345308078707,6.357250213623047,0.0003918813291633958,1902.4448153972626,3110.0,6371328.0,,0.4460095765769439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1950724124908447,6.357250213623047,6.357250213623047,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5719349239760566,6.4194016456604,0.0003891834324556297,1909.5077393054962,3120.0,6391808.0,,0.4483942190134959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2570948600769043,6.4194016456604,6.4194016456604,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,7.945084286570699,6.849913597106934,0.00038649214628707983,1916.083254814148,3130.0,6412288.0,,0.46964489253581143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.124513149261475,6.849913597106934,6.849913597106934,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5598710731986616,6.5080037117004395,0.0003838075812859797,1921.5578575134277,3140.0,6432768.0,,0.4597185094202058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2207460403442383,6.5080037117004395,6.5080037117004395,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5372946338092885,6.050516128540039,0.0003811298478042817,1926.8644099235535,3150.0,6453248.0,,0.4398664561700625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9316184520721436,6.050516128540039,6.050516128540039,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5267315117418561,6.291363716125488,0.00037845905591312124,1932.1812925338745,3160.0,6473728.0,,0.47611476447452483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1007914543151855,6.291363716125488,6.291363716125488,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.53472101660872,6.435789585113525,0.0003757953153982925,1938.1617488861084,3170.0,6494208.0,,0.4362348844026212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.187650203704834,6.435789585113525,6.435789585113525,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5129487912378571,6.249380111694336,0.0003731387357557344,1945.8618001937866,3180.0,6514688.0,,0.4194881614567659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0131149291992188,6.249380111694336,6.249380111694336,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5089917478016531,6.076937675476074,0.0003704894261870313,1951.5139377117157,3190.0,6535168.0,,0.42018829393710544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00425124168396,6.076937675476074,6.076937675476074,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.500330743938176,6.154109477996826,0.0003678474955949228,1957.6355237960815,3200.0,6555648.0,,0.4093290004193583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9937735795974731,6.154109477996826,6.154109477996826,,,,,1.0,xent beta=1.0 adamw
,eval,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,,,,1957.6376779079437,3200.0,,,,0.272938072681427,10678.689453125,6.174097061157227,1.981196403503418,4.474979400634766,5.660490036010742,6.686483860015869,0.9358420968046366,0.39418321217159025,2.0609326362609863,10840.201171875,2437687.75,992.7152099609375,6.277142524719238,6.277142524719238,0.9566256999969482,0.9566256999969482,0.2109375,0.12914744019508362,0.177734375,215.62985229492188,4.11316442489624,4.11316442489624,0.8355464935302734,1.2421875,0.19242222607135773,0.14453125,6.174097061157227,,,,,6.174097061157227,2.0609326362609863,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5256937732935558,6.230285167694092,0.000365213052578828,1962.668709039688,3210.0,6576128.0,,0.44450061649693545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0644102096557617,6.230285167694092,6.230285167694092,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.8016101627565563,6.726302146911621,0.0003625862054303806,1967.7429790496826,3220.0,6596608.0,,0.45736793164449047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46433162689209,6.726302146911621,6.726302146911621,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.46980055616778127,6.274147033691406,0.0003599670621289782,1973.1167180538177,3230.0,6617088.0,,0.40776320046676395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0376996994018555,6.274147033691406,6.274147033691406,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.6332002669045772,5.809628486633301,0.00035735573033734367,1978.6169254779816,3240.0,6637568.0,,0.4087259174191147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.733028769493103,5.809628486633301,5.809628486633301,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.556036772887071,6.287711143493652,0.0003547523173970989,1986.1597394943237,3250.0,6658048.0,,0.41837387469548615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.134614944458008,6.287711143493652,6.287711143493652,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5005769952905836,6.2276387214660645,0.00035215693032435315,1992.8288300037384,3260.0,6678528.0,,0.4064832973318826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0963191986083984,6.2276387214660645,6.2276387214660645,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.6661236056860194,5.975141525268555,0.0003495696758053034,2000.4634387493134,3270.0,6699008.0,,0.437100294752455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1930594444274902,5.975141525268555,5.975141525268555,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5155296241863941,6.035016059875488,0.00034699066019184936,2006.0655093193054,3280.0,6719488.0,,0.40312867229603855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01155161857605,6.035016059875488,6.035016059875488,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.48545180140817124,6.438745975494385,0.00034441998949722173,2013.8701536655426,3290.0,6739968.0,,0.38918211451162976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.118170738220215,6.438745975494385,6.438745975494385,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5402635633190216,5.9875640869140625,0.0003418577693916243,2019.441178560257,3300.0,6760448.0,,0.3694977260742091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.979421615600586,5.9875640869140625,5.9875640869140625,,,,,1.0,xent beta=1.0 adamw
,eval,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,,,,2019.4434537887573,3300.0,,,,0.26867157220840454,10679.9482421875,6.173403739929199,1.9082903861999512,4.541661262512207,5.6886749267578125,,,,2.060239315032959,10844.94140625,2437344.25,1115.6668701171875,6.46581506729126,6.46581506729126,0.9623366594314575,0.9623366594314575,0.2373046875,0.1158367469906807,0.185546875,215.62985229492188,4.11316442489624,4.11316442489624,0.8355464935302734,1.2421875,0.19242222607135773,0.14453125,6.173403739929199,,,,,6.173403739929199,2.060239315032959,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.57327553654074,6.521297454833984,0.00033930410519788953,2026.8025588989258,3310.0,6780928.0,,0.3761914971447485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1152079105377197,6.521297454833984,6.521297454833984,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.6021692093755436,6.068835258483887,0.00033675910188715063,2035.06396150589,3320.0,6801408.0,,0.3725853847974639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1161885261535645,6.068835258483887,6.068835258483887,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5254169187427514,6.295340538024902,0.00033422286407452586,2043.2701411247253,3330.0,6821888.0,,0.38875742700630017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07888126373291,6.295340538024902,6.295340538024902,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.4551361134284724,6.208148002624512,0.0003316954960148175,2047.798858165741,3340.0,6842368.0,,0.3809032471763297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9100611209869385,6.208148002624512,6.208148002624512,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5763604864471542,6.240226745605469,0.0003291771015982281,2052.570192337036,3350.0,6862848.0,,0.37711008132064533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.017244338989258,6.240226745605469,6.240226745605469,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.7507011611224458,6.434411525726318,0.00032666778434608764,2057.75071644783,3360.0,6883328.0,,0.3939903851499967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.266106605529785,6.434411525726318,6.434411525726318,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5983271194358614,6.732034206390381,0.0003241676474066002,2063.9924745559692,3370.0,6903808.0,,0.386564311504421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.396149158477783,6.732034206390381,6.732034206390381,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5102760464654574,6.200102806091309,0.00032167679355060306,2068.641066789627,3380.0,6924288.0,,0.3624094722738265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9596426486968994,6.200102806091309,6.200102806091309,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5421097234474217,6.2127366065979,0.0003191953251673423,2075.819102048874,3390.0,6944768.0,,0.38499397601056906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0783936977386475,6.2127366065979,6.2127366065979,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.8306868129111946,6.406476020812988,0.0003167233442602637,2084.357379436493,3400.0,6965248.0,,0.3773055939053111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3104355335235596,6.406476020812988,6.406476020812988,,,,,1.0,xent beta=1.0 adamw
,eval,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,,,,2084.35954618454,3400.0,,,,0.2690979838371277,10679.462890625,6.157558441162109,1.9145736694335938,4.464465141296387,5.650015354156494,6.719621181488037,0.9349149426757847,0.39645584183365157,2.044394016265869,10841.17578125,2437756.0,1002.360595703125,6.313052654266357,6.313052654266357,0.9580632448196411,0.9580632448196411,0.2255859375,0.12220564484596252,0.1875,215.62985229492188,4.11316442489624,4.11316442489624,0.8355464935302734,1.2421875,0.19242222607135773,0.14453125,6.157558441162109,,,,,6.157558441162109,2.044394016265869,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.558833786403168,6.1466569900512695,0.0003142609524428205,2092.10804271698,3410.0,6985728.0,,0.35919172172030883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0787527561187744,6.1466569900512695,6.1466569900512695,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.47634319052034474,6.200031280517578,0.00031180825093429565,2099.1556639671326,3420.0,7006208.0,,0.35287279193647164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98347806930542,6.200031280517578,6.200031280517578,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.44698637940566577,6.1459269523620605,0.00030936534055564166,2104.329200029373,3430.0,7026688.0,,0.34070747266711365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9325295686721802,6.1459269523620605,6.1459269523620605,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5156864571220331,6.295542240142822,0.00030693232172533604,2109.0845019817352,3440.0,7047168.0,,0.33976056361819573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1106088161468506,6.295542240142822,6.295542240142822,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.47391985897244326,6.381316661834717,0.00030450929445525316,2116.120216846466,3450.0,7067648.0,,0.38773003754300706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1126911640167236,6.381316661834717,6.381316661834717,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5487807230807948,6.1006059646606445,0.0003020963583465539,2121.648788690567,3460.0,7088128.0,,0.3591565225514757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0662529468536377,6.1006059646606445,6.1006059646606445,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.6495305216263726,6.493282318115234,0.0002996936125855909,2128.0649189949036,3470.0,7108608.0,,0.3576852807462646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0792219638824463,6.493282318115234,6.493282318115234,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5085181094258531,6.495425224304199,0.0002973011559398314,2133.8807516098022,3480.0,7129088.0,,0.3565001524344501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0728135108947754,6.495425224304199,6.495425224304199,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.7085588085630944,6.597703456878662,0.0002949190867537977,2140.9446563720703,3490.0,7149568.0,,0.3606365511902534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1319580078125,6.597703456878662,6.597703456878662,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.6054607313749172,6.443495750427246,0.0002925475029450237,2146.8281338214874,3500.0,7170048.0,,0.339369910362211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1645140647888184,6.443495750427246,6.443495750427246,,,,,1.0,xent beta=1.0 adamw
,eval,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,,,,2146.830143928528,3500.0,,,,0.2690557837486267,10681.9248046875,6.1487274169921875,1.891684651374817,4.4792985916137695,5.631727695465088,,,,2.0355632305145264,10846.6259765625,2437363.25,1089.393798828125,6.389557838439941,6.389557838439941,0.9588314890861511,0.9588314890861511,0.2333984375,0.11991903185844421,0.1884765625,215.62985229492188,4.11316442489624,4.11316442489624,0.8355464935302734,1.2421875,0.19242222607135773,0.14453125,6.1487274169921875,,,,,6.1487274169921875,2.0355632305145264,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,1.3172614841377488,6.852718353271484,0.0002901865020000314,2153.66251206398,3510.0,7190528.0,,0.363084891541908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.706728935241699,6.852718353271484,6.852718353271484,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5464438423572013,6.0509562492370605,0.00028783618097032176,2159.510654449463,3520.0,7211008.0,,0.33877068307129027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.818894863128662,6.0509562492370605,6.0509562492370605,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.8118089975029938,5.650749206542969,0.0002854966364683872,2166.5284123420715,3530.0,7231488.0,,0.3528479002100452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8030016422271729,5.650749206542969,5.650749206542969,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.709790789903127,6.702697277069092,0.0002831679646637384,2173.525290489197,3540.0,7251968.0,,0.35395717506699353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193394184112549,6.702697277069092,6.702697277069092,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.8444122384283028,7.2430500984191895,0.00028085026127895287,2179.460936307907,3550.0,7272448.0,,0.4542032402165045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3677725791931152,7.2430500984191895,7.2430500984191895,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5481682385928099,6.067758083343506,0.0002785436215857386,2187.0399737358093,3560.0,7292928.0,,0.3440860465844465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9569145441055298,6.067758083343506,6.067758083343506,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5181567785573101,6.317418098449707,0.0002762481404010191,2193.753042459488,3570.0,7313408.0,,0.320352493865458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.105632781982422,6.317418098449707,6.317418098449707,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5629057082897393,5.619025230407715,0.0002739639120830352,2200.4694406986237,3580.0,7333888.0,,0.3091975855564834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7409403324127197,5.619025230407715,5.619025230407715,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5229870249688846,6.406366348266602,0.0002716910305274659,2206.8568909168243,3590.0,7354368.0,,0.31016030878904177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19173002243042,6.406366348266602,6.406366348266602,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.6105756425553662,6.377972602844238,0.00026942958916356994,2215.5370557308197,3600.0,7374848.0,,0.4000132696808727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.107598304748535,6.377972602844238,6.377972602844238,,,,,1.0,xent beta=1.0 adamw
