device,event,n_student_params,run_name,run,loss_type,optimizer,beta,grad_norm,loss,lr,seconds,step,tokens_seen,train_kl_beta,train_loss_temp_xent,update_norm,ce_grad_signal_norm_beta,distill_eval_loss,hard_xent,kernel_effective_rank,kernel_overlap_initial,kernel_overlap_teacher_target,kl_beta,logit_mse,student_teacher_argmax_acc,student_true_acc,teacher_effective_support_beta,teacher_entropy_beta,teacher_fisher_trace_beta,teacher_margin,teacher_top1_conf_beta,teacher_true_acc,train_loss_mse,train_loss_hard_xent,beta_label,condition
,eval,,,xent_beta-1_muon_seed17,xent,muon,1.0,,,,14.694628238677979,200.0,,,,,0.2891642451286316,9.022346496582031,8.454586029052734,4.231274127960205,0.9714664799839366,0.31131916113578906,4.9478068351745605,2417630.5,0.1787109375,0.119140625,197.63819885253906,4.074540138244629,0.8335500955581665,1.2578125,0.19561639428138733,0.1357421875,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.7333900943788294,8.986286163330078,0.000992577283692572,16.254668712615967,210.0,432128.0,4.821699619293213,8.986286163330078,0.23686009354254675,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.0685378247652797,8.804632186889648,0.0009911709846436641,16.80592179298401,220.0,452608.0,4.6532111167907715,8.804632186889648,0.2355813803536214,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.771830667867765,9.463226318359375,0.0009896440738526198,17.356794834136963,230.0,473088.0,4.993991851806641,9.463226318359375,0.23376843043055526,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.7875398292770537,8.686080932617188,0.0009879969687616025,17.90409541130066,240.0,493568.0,4.537328720092773,8.686080932617188,0.23821587067468758,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.5977581918006425,8.613649368286133,0.0009862301196726987,18.453644275665283,250.0,514048.0,4.4621124267578125,8.613649368286133,0.23470159332223975,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.8378409827191857,8.656450271606445,0.0009843440096248069,19.00204825401306,260.0,534528.0,4.614274978637695,8.656450271606445,0.23559768698235686,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.8981414725124413,8.855283737182617,0.0009823391542615816,19.55310821533203,270.0,555008.0,4.569669723510742,8.855283737182617,0.2340358748211099,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.5702559115615788,8.490362167358398,0.0009802161016904609,20.101998329162598,280.0,575488.0,4.318920135498047,8.490362167358398,0.23425996848962008,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.9520759336938434,8.251060485839844,0.0009779754323328191,20.64828133583069,290.0,595968.0,4.115517616271973,8.251060485839844,0.23338091352859316,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.06133375032404,8.284334182739258,0.0009756177587652855,21.19739031791687,300.0,616448.0,4.13579797744751,8.284334182739258,0.23333579418602707,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,eval,,,xent_beta-1_muon_seed17,xent,muon,1.0,,,,21.20388960838318,300.0,,,,,0.289905846118927,8.58039665222168,7.947438716888428,,,,4.505857467651367,2417630.25,0.2177734375,0.1328125,197.63819885253906,4.074540138244629,0.8335500955581665,1.2578125,0.19561639428138733,0.1357421875,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,9.508433880768605,10.234496116638184,0.0009731437255522725,21.76621651649475,310.0,636928.0,5.937967777252197,10.234496116638184,0.23120662940807973,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,3.399369516502128,8.944450378417969,0.0009705540090697574,22.319315910339355,320.0,657408.0,5.0073394775390625,8.944450378417969,0.23147934205773837,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.6169950680366578,8.341732025146484,0.0009678493173203682,22.863651514053345,330.0,677888.0,4.182325839996338,8.341732025146484,0.23271479143366175,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.5930258775626662,8.415882110595703,0.0009650303897398232,23.41379737854004,340.0,698368.0,4.210451126098633,8.415882110595703,0.23092269914396593,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.901569626716865,8.625157356262207,0.0009620979969947759,23.965135097503662,350.0,718848.0,4.438887119293213,8.625157356262207,0.22998854241966504,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.7826522742426396,8.454048156738281,0.0009590529407721231,24.513800144195557,360.0,739328.0,4.440408706665039,8.454048156738281,0.23023876521675393,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.5787099022293698,8.574434280395508,0.0009558960535598316,25.064835786819458,370.0,759808.0,4.459891319274902,8.574434280395508,0.22957762015894564,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.203557957987864,7.89432430267334,0.0009526281984193435,25.62241792678833,380.0,780288.0,3.895939826965332,7.89432430267334,0.2281270553890439,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.24677963378369,8.873401641845703,0.0009492502687496253,26.17139434814453,390.0,800768.0,4.312902450561523,8.873401641845703,0.2268049317168251,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.7332626120573917,8.412059783935547,0.0009457631880429201,26.73845934867859,400.0,821248.0,4.072188854217529,8.412059783935547,0.22749274768742597,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,eval,,,xent_beta-1_muon_seed17,xent,muon,1.0,,,,26.74481177330017,400.0,,,,,0.2944469451904297,8.285697937011719,7.675439834594727,3.8410394191741943,0.9830605963530957,0.30430368236316796,4.21115779876709,2417627.5,0.16796875,0.130859375,197.63819885253906,4.074540138244629,0.8335500955581665,1.2578125,0.19561639428138733,0.1357421875,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.6930473229999874,7.812696933746338,0.0009421679096322747,28.304974794387817,410.0,841728.0,3.6203856468200684,7.812696933746338,0.2256352181795189,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.1873580796146572,7.5581955909729,0.0009384654164309083,28.856754302978516,420.0,862208.0,3.54960036277771,7.5581955909729,0.22536548996502703,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.550589965417275,8.205023765563965,0.0009346567206634926,29.401030778884888,430.0,882688.0,4.077007293701172,8.205023765563965,0.22425391474113437,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.7326093665976139,8.148355484008789,0.0009307428635894209,29.9489586353302,440.0,903168.0,3.9800024032592773,8.148355484008789,0.2255828454717348,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.718149809404445,8.077559471130371,0.0009267249152181378,30.502382278442383,450.0,923648.0,3.811854362487793,8.077559471130371,0.22469313118934145,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.5869235991110244,7.962082386016846,0.000922603974016609,31.053333282470703,460.0,944128.0,3.7085318565368652,7.962082386016846,0.22424559931838978,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.5787271640975926,7.963841438293457,0.0009183811666090118,31.603288888931274,470.0,964608.0,3.734914541244507,7.963841438293457,0.22255205437970338,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.9064387755416967,8.028733253479004,0.0009140576474687263,32.1567063331604,480.0,985088.0,3.7572083473205566,8.028733253479004,0.2206994286239237,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.7536323399577358,7.915377616882324,0.0009096345986027161,32.70982313156128,490.0,1005568.0,3.8050835132598877,7.915377616882324,0.21922551856910324,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.6627955510910855,7.8987579345703125,0.0009051132292283771,33.27131485939026,500.0,1026048.0,3.8274056911468506,7.8987579345703125,0.2204144990542541,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,eval,,,xent_beta-1_muon_seed17,xent,muon,1.0,,,,33.27766275405884,500.0,,,,,0.28747034072875977,7.951027870178223,7.384702682495117,,,,3.876488208770752,2417629.25,0.2158203125,0.1484375,197.63819885253906,4.074540138244629,0.8335500955581665,1.2578125,0.19561639428138733,0.1357421875,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.4760244721732287,8.387022018432617,0.0009004947754429507,33.84234642982483,510.0,1046528.0,3.9788434505462646,8.387022018432617,0.21963483347759138,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.8625201108522305,9.74532699584961,0.0008957804998855866,34.47452974319458,520.0,1067008.0,5.562815189361572,9.74532699584961,0.21767438542078124,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,3.190548365141345,10.613076210021973,0.0008909716913921507,35.01972198486328,530.0,1087488.0,7.493865966796875,10.613076210021973,0.22007941382077068,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,5.2874880720883795,8.725594520568848,0.0008860696646428693,35.56398153305054,540.0,1107968.0,4.253060340881348,8.725594520568848,0.22046733391671852,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.7936798312738829,7.763889312744141,0.0008810757598029093,36.1208770275116,550.0,1128448.0,3.877894878387451,7.763889312744141,0.219934858142516,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.225063306114609,8.105783462524414,0.0008759913421559901,36.668142557144165,560.0,1148928.0,3.933272123336792,8.105783462524414,0.21356756913011607,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.9459922224835768,7.747621536254883,0.0008708178017311287,37.218039751052856,570.0,1169408.0,3.656330108642578,7.747621536254883,0.21095080740157165,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.6854738784080971,8.126980781555176,0.0008655565529226198,37.77994775772095,580.0,1189888.0,3.8595657348632812,8.126980781555176,0.21082966527754746,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.9711387769339588,7.302826404571533,0.0008602090341033546,38.32480454444885,590.0,1210368.0,3.263455867767334,7.302826404571533,0.21106877519421832,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.8865463920554084,7.834838390350342,0.0008547767072315835,38.876166343688965,600.0,1230848.0,3.6409802436828613,7.834838390350342,0.20859083123826255,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,eval,,,xent_beta-1_muon_seed17,xent,muon,1.0,,,,38.882583141326904,600.0,,,,,0.28462332487106323,7.751330375671387,7.192537307739258,4.295687675476074,0.9720944762220197,0.3097911775109054,3.676790714263916,2417627.75,0.2099609375,0.1611328125,197.63819885253906,4.074540138244629,0.8335500955581665,1.2578125,0.19561639428138733,0.1357421875,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.580900096890032,7.85101842880249,0.0008492610574512317,40.4449577331543,610.0,1251328.0,3.6902976036071777,7.85101842880249,0.20788125369141877,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.5513002900956534,7.589653491973877,0.0008436635926858759,40.99601125717163,620.0,1271808.0,3.4857754707336426,7.589653491973877,0.20715417577524606,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.8459039268010429,7.707364082336426,0.0008379858432264925,41.55133509635925,630.0,1292288.0,3.5717713832855225,7.707364082336426,0.206673123585267,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.4397059499731883,7.645876884460449,0.0008322293613130917,42.09830117225647,640.0,1312768.0,3.530968189239502,7.645876884460449,0.2052732684904923,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.522653632768894,7.807682037353516,0.0008263957207103506,42.64867973327637,650.0,1333248.0,3.5977349281311035,7.807682037353516,0.20527493050160026,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.599062542701709,7.700573921203613,0.0008204865162773613,43.197346687316895,660.0,1353728.0,3.40016770362854,7.700573921203613,0.20296705781472202,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.033916058763028,7.7942214012146,0.000814503363531613,43.75086569786072,670.0,1374208.0,3.508565902709961,7.7942214012146,0.20043474703212416,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.6816598118936064,7.647566795349121,0.0008084478982073247,44.300894021987915,680.0,1394688.0,3.470659017562866,7.647566795349121,0.20007273989090918,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.496376597741171,7.354247093200684,0.0008023217758082529,44.852169036865234,690.0,1415168.0,3.605437994003296,7.354247093200684,0.1982319346211999,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.735657932338692,7.558048248291016,0.0007961266711550922,45.40124440193176,700.0,1435648.0,3.441452741622925,7.558048248291016,0.1978073978955401,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,eval,,,xent_beta-1_muon_seed17,xent,muon,1.0,,,,45.407557249069214,700.0,,,,,0.2823781371116638,7.550761699676514,7.017306804656982,,,,3.476221799850464,2417627.75,0.22265625,0.15234375,197.63819885253906,4.074540138244629,0.8335500955581665,1.2578125,0.19561639428138733,0.1357421875,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.800580791368008,7.449707984924316,0.0007898642779275972,45.969321489334106,710.0,1456128.0,3.3521504402160645,7.449707984924316,0.19646533039478672,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.5932738687787604,7.110960006713867,0.0007835363082015469,46.52111792564392,720.0,1476608.0,3.039463996887207,7.110960006713867,0.19485050188320072,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.5388430044472268,7.796237945556641,0.0007771444919806797,47.07247591018677,730.0,1497088.0,3.474842071533203,7.796237945556641,0.19458472192672863,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,4.528521908450041,8.32105541229248,0.0007706905767237288,47.63370180130005,740.0,1517568.0,4.114830493927002,8.32105541229248,0.19494511495103323,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.5740190855900207,7.42196798324585,0.0007641763268666831,48.177661657333374,750.0,1538048.0,3.2692184448242188,7.42196798324585,0.19185150638092535,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.9122607006406218,6.901208877563477,0.0007576035233404096,48.72716236114502,760.0,1558528.0,2.8403429985046387,6.901208877563477,0.18950296365927652,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.685799815398714,7.667208194732666,0.000750973963083763,49.2777464389801,770.0,1579008.0,3.370649814605713,7.667208194732666,0.1876498987897301,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.396245978706677,7.443155288696289,0.0007442894585523217,49.828519105911255,780.0,1599488.0,3.268186569213867,7.443155288696289,0.1865308655760719,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.4503348974518195,7.144046306610107,0.0007375518372228807,50.37932825088501,790.0,1619968.0,3.1201694011688232,7.144046306610107,0.18442710666753173,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.939959729754211,7.372056007385254,0.0007307629410938364,50.9296932220459,800.0,1640448.0,3.1709704399108887,7.372056007385254,0.18320708871326002,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,eval,,,xent_beta-1_muon_seed17,xent,muon,1.0,,,,50.93712663650513,800.0,,,,,0.2788347005844116,7.36739444732666,6.860013961791992,4.258981227874756,0.9735335111608305,0.3058319687840264,3.2928547859191895,2417627.25,0.2392578125,0.1640625,197.63819885253906,4.074540138244629,0.8335500955581665,1.2578125,0.19561639428138733,0.1357421875,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.9414405707387659,7.109498500823975,0.0007239246261816035,52.535396099090576,810.0,1660928.0,2.9054770469665527,7.109498500823975,0.1812302488754205,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.9717760758669702,7.636773586273193,0.0007170387620131993,53.32348871231079,820.0,1681408.0,3.4064226150512695,7.636773586273193,0.17981745005445765,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.9881667777893524,7.192155838012695,0.0007101072311151324,53.875312089920044,830.0,1701888.0,3.12074613571167,7.192155838012695,0.17740330457272563,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.66001838977354,7.013696670532227,0.0007031319284987394,54.436177015304565,840.0,1722368.0,2.9839961528778076,7.013696670532227,0.1767056602070851,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.7935541206897554,7.005390167236328,0.0006961147611421076,55.01241636276245,850.0,1742848.0,2.946413278579712,7.005390167236328,0.17390416521615104,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.52007368074918,8.290690422058105,0.0006890576474687264,55.56205725669861,860.0,1763328.0,3.3374276161193848,8.290690422058105,0.17108576657712618,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.2189500874325536,7.446783065795898,0.0006819625168230092,56.11798071861267,870.0,1783808.0,3.249441385269165,7.446783065795898,0.16983654190712796,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.1019982677772804,7.333919048309326,0.0006748313089428301,56.668150901794434,880.0,1804288.0,3.311933994293213,7.333919048309326,0.16919057093148432,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.6465052217398506,7.545553684234619,0.0006676659734292189,57.232306241989136,890.0,1824768.0,3.274958610534668,7.545553684234619,0.16910384299622147,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.7473813613565965,7.388428688049316,0.0006604684692133597,57.78382635116577,900.0,1845248.0,3.1744637489318848,7.388428688049316,0.16612767893393557,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,eval,,,xent_beta-1_muon_seed17,xent,muon,1.0,,,,57.79013419151306,900.0,,,,,0.2836616635322571,7.2765116691589355,6.799398899078369,,,,3.2019715309143066,2417627.0,0.224609375,0.1513671875,197.63819885253906,4.074540138244629,0.8335500955581665,1.2578125,0.19561639428138733,0.1357421875,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.9349833214754832,7.537998199462891,0.0006532407640210383,58.353556871414185,910.0,1865728.0,3.3489198684692383,7.537998199462891,0.1647328084210414,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.375661739383222,7.798740386962891,0.0006459848338346861,58.90325975418091,920.0,1886208.0,3.3477783203125,7.798740386962891,0.16361689802541932,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.5630130958675992,7.115458011627197,0.0006387026623531661,59.45350623130798,930.0,1906688.0,3.013449192047119,7.115458011627197,0.16203243431297132,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.9648116820197599,7.33339786529541,0.0006313962404494495,60.00479030609131,940.0,1927168.0,3.4279487133026123,7.33339786529541,0.16029594486366341,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.970412457703976,6.83143424987793,0.0006240675656263302,60.560033321380615,950.0,1947648.0,2.907008409500122,6.83143424987793,0.15723303578171216,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,3.2161843361433813,8.160440444946289,0.0006167186414703288,61.113574266433716,960.0,1968128.0,4.238220691680908,8.160440444946289,0.15927602539959596,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.7943770661336584,7.2631072998046875,0.0006093514771039312,61.663089990615845,970.0,1988608.0,3.1633005142211914,7.2631072998046875,0.15502789018140153,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.6461769078673845,7.091830253601074,0.0006019680866363138,62.212287187576294,980.0,2009088.0,3.049287796020508,7.091830253601074,0.1525089124343878,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.177289564665641,7.488471508026123,0.0005945704886127083,62.76388192176819,990.0,2029568.0,3.1251230239868164,7.488471508026123,0.15103211532717659,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.481997761849595,7.39655876159668,0.0005871607054625496,63.31186842918396,1000.0,2050048.0,3.194059133529663,7.39655876159668,0.14860789021988438,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,eval,,,xent_beta-1_muon_seed17,xent,muon,1.0,,,,63.3181848526001,1000.0,,,,,0.281026691198349,7.155259132385254,6.664408206939697,4.36478853225708,0.9720801098384739,0.31000526607036977,3.080719232559204,2417627.75,0.189453125,0.1552734375,197.63819885253906,4.074540138244629,0.8335500955581665,1.2578125,0.19561639428138733,0.1357421875,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.037617231560109,6.994987487792969,0.0005797407629465648,64.87255024909973,1010.0,2070528.0,2.939223527908325,6.994987487792969,0.14701726784749514,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.9726244891638895,7.948944568634033,0.00057231268960295,65.46503019332886,1020.0,2091008.0,3.806825637817383,7.948944568634033,0.14419264820422834,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,3.890010902933299,7.256919860839844,0.0005648785161927887,66.01009845733643,1030.0,2111488.0,3.297248125076294,7.256919860839844,0.14184240570623705,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.9603491575499306,7.739443778991699,0.0005574402751448614,66.57463026046753,1040.0,2131968.0,3.47747802734375,7.739443778991699,0.13891440315090628,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.6518631960434773,7.146803855895996,0.00055,67.12577819824219,1050.0,2152448.0,3.028212070465088,7.146803855895996,0.1383675838285821,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.685470439656747,7.368015289306641,0.0005425597248551387,67.67554354667664,1060.0,2172928.0,3.1529390811920166,7.368015289306641,0.13773135367890285,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.30043791039849,7.06898307800293,0.0005351214838072113,68.22565627098083,1070.0,2193408.0,2.939115285873413,7.06898307800293,0.13677900599485318,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,3.0499265014590637,7.581201076507568,0.00052768731039705,68.77673983573914,1080.0,2213888.0,3.7255825996398926,7.581201076507568,0.13419856785652695,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,2.138679248633199,7.434107780456543,0.0005202592370534354,69.32558917999268,1090.0,2234368.0,2.9562644958496094,7.434107780456543,0.13312609147722249,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
,train,,,xent_beta-1_muon_seed17,xent,muon,1.0,1.7773624170230933,7.109145164489746,0.0005128392945374505,69.87631225585938,1100.0,2254848.0,3.043034315109253,7.109145164489746,0.1313497688707584,,,,,,,,,,,,,,,,,,,1.0,xent beta=1.0 muon
